shipment_id,cargo_weight,shipment_priority,shc,customs_status,inspection_required,clearance_type,documentation_status,payment_status,consignee_name,consignee_behavior,staff_availability,truck_availability,packaging_condition,warehouse_load_percentage,flight_delay_hours,arrival_datetime,release_datetime,dwell_time_hours
SHIP_104696,832.91,Critical,DGR,Pending,0,Automatic,Incomplete,Pending,DHL Logistics,Average,61,Available,Needs Repacking,59.39,8.65,2025-02-24 05:33:00,2025-02-26 13:33:00,56
SHIP_106135,4260.45,High,VAL,Hold,1,Manual,Missing,Overdue,Skyline Traders,Cooperative,66,Available,Needs Repacking,74.42,22.21,2025-02-27 12:18:00,2025-03-03 19:18:00,103
SHIP_116028,1061.24,Medium,PER,Pending,0,Manual,Incomplete,Pending,Prime Retail Imports,Cooperative,36,Available,Good,90.78,4.17,2025-02-24 09:49:00,2025-02-26 05:49:00,44
SHIP_101727,4974.51,Critical,AVI,Under Inspection,0,Manual,Complete,Pending,AeroTech Solutions,Cooperative,37,Available,Good,35.4,17.03,2025-02-24 13:03:00,2025-02-26 03:03:00,38
SHIP_115736,1763.45,Low,DGR,Pending,0,Manual,Missing,Paid,MedSupply International,Cooperative,62,Available,Good,51.06,12.32,2025-02-21 05:47:00,2025-02-23 11:47:00,54
SHIP_105961,3554.72,Low,AVI,Pending,0,Manual,Missing,Pending,Skyline Traders,Delayed Response,24,Available,Good,54.6,5.6,2025-02-25 04:00:00,2025-02-27 05:00:00,49
SHIP_117333,657.45,Medium,EAT,Pending,1,Manual,Incomplete,Paid,Skyline Traders,Average,32,Available,Good,31.1,16.35,2025-02-24 05:23:00,2025-02-26 05:23:00,48
SHIP_119112,1019.98,High,EAT,Pending,0,Manual,Incomplete,Overdue,Skyline Traders,Delayed Response,63,Available,Good,42.34,21.32,2025-02-24 23:09:00,2025-02-26 19:09:00,44
SHIP_111211,856.23,Critical,EAT,Pending,0,Manual,Incomplete,Pending,DHL Logistics,Cooperative,96,Available,Good,37.9,0.45,2025-02-24 23:12:00,2025-02-26 13:12:00,38
SHIP_115394,1276.92,High,GEN,Cleared,0,Automatic,Complete,Paid,Global Electronics Pvt Ltd,Average,51,Available,Good,33.97,14.65,2025-02-24 15:07:00,2025-02-24 18:07:00,3
SHIP_104773,4611.85,Critical,AVI,Hold,0,Automatic,Incomplete,Overdue,Global Electronics Pvt Ltd,Delayed Response,87,Delayed,Good,69.05,19.63,2025-02-26 17:23:00,2025-03-02 03:23:00,82
SHIP_100461,1137.19,Medium,EAT,Under Inspection,0,Automatic,Missing,Paid,Secure Freight Systems,Cooperative,83,Available,Needs Repacking,79.38,4.03,2025-02-25 14:32:00,2025-02-28 06:32:00,64
SHIP_118138,603.14,High,PER,Hold,1,Manual,Missing,Paid,DHL Logistics,Cooperative,47,Available,Good,43.75,8.55,2025-02-22 22:42:00,2025-02-26 00:42:00,74
SHIP_103472,3849.17,Critical,GEN,Cleared,0,Manual,Complete,Overdue,AeroTech Solutions,Cooperative,55,Available,Good,36.55,19.82,2025-02-21 13:49:00,2025-02-22 14:49:00,25
SHIP_118184,2675.15,High,GEN,Under Inspection,0,Automatic,Complete,Pending,MedSupply International,Cooperative,36,Available,Good,58.4,10.88,2025-02-23 22:42:00,2025-02-25 08:42:00,34
SHIP_106584,466.81,High,VAL,Hold,0,Automatic,Complete,Pending,FreshFoods Exports,Average,33,Available,Good,44.16,12.84,2025-02-25 09:48:00,2025-02-27 04:48:00,43
SHIP_106204,3637.31,Critical,VAL,Under Inspection,1,Manual,Missing,Paid,FreshFoods Exports,Cooperative,22,Available,Good,28.54,22.13,2025-02-26 01:59:00,2025-02-28 04:59:00,51
SHIP_105645,2230.86,Critical,PER,Hold,1,Automatic,Complete,Pending,ABC Pharma Ltd,Average,92,Delayed,Good,62.1,20.33,2025-02-26 07:03:00,2025-03-01 11:03:00,76
SHIP_117002,4479.66,Critical,EAT,Hold,1,Manual,Complete,Overdue,CargoLink Pvt Ltd,Cooperative,46,Delayed,Good,30.67,4.7,2025-02-27 06:52:00,2025-03-02 12:52:00,78
SHIP_109949,2262.48,Low,AVI,Pending,0,Manual,Missing,Overdue,Prime Retail Imports,Delayed Response,61,Available,Good,90.39,19.62,2025-02-25 17:57:00,2025-02-28 05:57:00,60
SHIP_104583,3402.2,Low,EAT,Pending,1,Automatic,Missing,Overdue,AeroTech Solutions,Average,49,Available,Good,37.98,2.01,2025-02-25 04:08:00,2025-02-28 14:08:00,82
SHIP_115890,2395.29,Critical,PER,Cleared,0,Manual,Complete,Overdue,ABC Pharma Ltd,Average,89,Available,Needs Repacking,53.83,2.48,2025-02-25 19:45:00,2025-02-27 14:45:00,43
SHIP_106619,2317.33,Critical,VAL,Hold,0,Manual,Missing,Pending,Secure Freight Systems,Cooperative,94,Available,Good,52.22,10.0,2025-02-26 04:48:00,2025-02-28 23:48:00,67
SHIP_104455,3754.36,Low,EAT,Hold,0,Manual,Missing,Pending,CargoLink Pvt Ltd,Delayed Response,38,Available,Good,75.45,3.64,2025-02-25 23:17:00,2025-02-28 11:17:00,60
SHIP_113230,4330.33,Low,EAT,Pending,0,Manual,Incomplete,Overdue,Prime Retail Imports,Average,77,Available,Damaged,50.25,22.65,2025-02-26 21:55:00,2025-03-01 13:55:00,64
SHIP_118967,2453.16,Low,DGR,Pending,0,Manual,Incomplete,Paid,DHL Logistics,Cooperative,80,Delayed,Good,21.6,8.41,2025-02-24 23:22:00,2025-02-26 18:22:00,43
SHIP_116476,415.38,Low,DGR,Hold,0,Manual,Incomplete,Pending,Global Electronics Pvt Ltd,Delayed Response,96,Available,Damaged,47.16,19.95,2025-02-26 19:54:00,2025-03-01 10:54:00,63
SHIP_107134,1928.64,High,VAL,Hold,0,Manual,Missing,Pending,CargoLink Pvt Ltd,Average,44,Available,Good,79.23,23.68,2025-02-27 00:15:00,2025-03-02 03:15:00,75
SHIP_115807,3977.32,Low,DGR,Hold,0,Automatic,Incomplete,Pending,DHL Logistics,Cooperative,55,Available,Needs Repacking,46.97,14.2,2025-02-26 11:36:00,2025-03-01 21:36:00,82
SHIP_106811,3648.3,Low,AVI,Hold,1,Automatic,Complete,Pending,Secure Freight Systems,Average,26,Available,Good,37.66,18.35,2025-02-25 17:38:00,2025-02-28 12:38:00,67
SHIP_117352,1655.14,High,DGR,Under Inspection,0,Automatic,Missing,Overdue,ABC Pharma Ltd,Cooperative,97,Available,Good,33.49,2.12,2025-02-27 15:10:00,2025-03-02 15:10:00,72
SHIP_113643,4264.59,Low,PER,Cleared,0,Manual,Complete,Pending,Prime Retail Imports,Delayed Response,70,Available,Good,41.84,17.28,2025-02-25 01:59:00,2025-02-26 04:59:00,27
SHIP_118686,756.29,Low,EAT,Hold,1,Manual,Missing,Overdue,Secure Freight Systems,Non-Compliant,82,Available,Good,68.44,18.14,2025-02-26 13:38:00,2025-03-02 18:38:00,101
SHIP_104080,4276.08,Low,GEN,Under Inspection,0,Automatic,Incomplete,Overdue,AeroTech Solutions,Average,21,Delayed,Good,49.91,15.47,2025-02-27 19:56:00,2025-03-02 18:56:00,71
SHIP_110753,1234.21,Medium,EAT,Under Inspection,0,Manual,Complete,Pending,Prime Retail Imports,Delayed Response,49,Not Available,Damaged,70.06,21.14,2025-02-27 02:41:00,2025-03-01 19:41:00,65
SHIP_110574,2808.99,Medium,AVI,Pending,0,Manual,Missing,Overdue,MedSupply International,Cooperative,72,Not Available,Damaged,79.61,5.21,2025-02-26 08:45:00,2025-03-02 22:45:00,110
SHIP_112794,320.78,Medium,DGR,Pending,0,Manual,Incomplete,Overdue,Prime Retail Imports,Cooperative,91,Delayed,Good,53.42,0.86,2025-02-26 18:05:00,2025-03-01 15:05:00,69
SHIP_111356,4931.55,Low,PER,Hold,0,Automatic,Missing,Overdue,Skyline Traders,Average,55,Available,Good,78.72,9.97,2025-02-25 00:00:00,2025-02-27 20:00:00,68
SHIP_103764,52.94,Critical,VAL,Pending,1,Manual,Incomplete,Pending,Prime Retail Imports,Average,63,Not Available,Good,20.72,6.92,2025-02-27 08:12:00,2025-03-02 01:12:00,65
SHIP_116946,4439.86,High,PER,Pending,1,Manual,Missing,Overdue,MedSupply International,Average,94,Available,Good,25.84,10.66,2025-02-25 07:34:00,2025-02-28 12:34:00,77
SHIP_110061,3913.6,High,PER,Pending,1,Manual,Missing,Pending,ABC Pharma Ltd,Average,48,Available,Good,53.72,17.35,2025-02-26 18:42:00,2025-03-01 18:42:00,72
SHIP_111435,2323.9,Low,AVI,Hold,0,Manual,Missing,Paid,Skyline Traders,Cooperative,98,Available,Damaged,64.87,11.12,2025-02-23 00:09:00,2025-02-26 03:09:00,75
SHIP_113013,3625.63,Low,DGR,Hold,1,Automatic,Complete,Pending,Secure Freight Systems,Delayed Response,34,Available,Good,24.44,21.33,2025-02-27 02:55:00,2025-03-01 15:55:00,61
SHIP_101314,3148.14,Medium,GEN,Pending,1,Automatic,Complete,Paid,Secure Freight Systems,Cooperative,45,Available,Needs Repacking,71.81,0.09,2025-02-25 15:31:00,2025-02-27 20:31:00,53
SHIP_104528,132.2,Medium,VAL,Hold,1,Manual,Missing,Pending,Secure Freight Systems,Average,89,Available,Damaged,68.73,8.37,2025-02-27 12:37:00,2025-03-03 00:37:00,84
SHIP_111885,4584.11,High,VAL,Pending,1,Automatic,Missing,Pending,FreshFoods Exports,Delayed Response,96,Not Available,Good,48.4,11.44,2025-02-27 21:27:00,2025-03-03 14:27:00,89
SHIP_109856,3322.44,Medium,GEN,Cleared,0,Automatic,Complete,Pending,Global Electronics Pvt Ltd,Cooperative,52,Available,Good,73.13,13.92,2025-02-25 21:38:00,2025-02-27 00:38:00,27
SHIP_114061,3108.42,High,DGR,Pending,0,Automatic,Incomplete,Overdue,Skyline Traders,Delayed Response,59,Available,Damaged,31.28,18.42,2025-02-27 12:45:00,2025-03-02 03:45:00,63
SHIP_116571,3005.14,Medium,PER,Pending,0,Manual,Incomplete,Paid,ABC Pharma Ltd,Cooperative,42,Available,Good,75.83,9.31,2025-02-25 12:20:00,2025-02-26 16:20:00,28
SHIP_100638,4904.77,Critical,PER,Hold,0,Manual,Missing,Pending,FreshFoods Exports,Average,87,Available,Good,57.74,23.03,2025-02-27 14:36:00,2025-03-01 22:36:00,56
SHIP_110379,1806.4,Critical,PER,Under Inspection,0,Automatic,Missing,Overdue,Skyline Traders,Delayed Response,69,Available,Good,70.18,9.18,2025-02-26 13:55:00,2025-03-01 11:55:00,70
SHIP_104658,1186.07,Low,VAL,Pending,0,Manual,Incomplete,Overdue,DHL Logistics,Delayed Response,79,Delayed,Damaged,81.77,0.42,2025-02-26 18:41:00,2025-03-02 00:41:00,78
SHIP_103146,4318.22,High,AVI,Under Inspection,0,Manual,Complete,Pending,DHL Logistics,Non-Compliant,67,Available,Damaged,27.12,9.36,2025-02-25 09:27:00,2025-02-26 23:27:00,38
SHIP_109746,1746.17,Critical,VAL,Under Inspection,1,Manual,Incomplete,Pending,ABC Pharma Ltd,Delayed Response,96,Delayed,Good,58.93,12.78,2025-02-26 22:44:00,2025-03-01 12:44:00,62
SHIP_109732,771.33,Critical,AVI,Hold,0,Automatic,Missing,Paid,Global Electronics Pvt Ltd,Cooperative,40,Delayed,Good,52.69,0.44,2025-02-26 07:28:00,2025-03-01 09:28:00,74
SHIP_111648,2277.74,Low,GEN,Hold,0,Automatic,Missing,Overdue,DHL Logistics,Cooperative,39,Not Available,Needs Repacking,20.51,6.44,2025-03-01 23:58:00,2025-03-07 06:58:00,127
SHIP_119838,3886.52,Critical,VAL,Pending,0,Automatic,Missing,Overdue,AeroTech Solutions,Delayed Response,23,Delayed,Good,35.87,17.93,2025-02-28 17:23:00,2025-03-03 14:23:00,69
SHIP_108676,3345.13,Low,PER,Pending,0,Automatic,Incomplete,Paid,ABC Pharma Ltd,Average,27,Delayed,Good,56.05,1.97,2025-02-25 20:57:00,2025-02-27 12:57:00,40
SHIP_113732,947.86,High,AVI,Under Inspection,1,Manual,Incomplete,Pending,CargoLink Pvt Ltd,Average,84,Not Available,Good,30.73,10.82,2025-02-27 15:35:00,2025-03-03 16:35:00,97
SHIP_110908,4504.69,Critical,PER,Cleared,0,Automatic,Complete,Paid,Prime Retail Imports,Average,49,Available,Damaged,23.43,6.47,2025-02-23 20:53:00,2025-02-24 03:53:00,7
SHIP_105233,3313.14,Low,GEN,Hold,1,Manual,Missing,Pending,Skyline Traders,Delayed Response,93,Available,Good,73.84,6.03,2025-02-28 03:06:00,2025-03-03 20:06:00,89
SHIP_101626,2104.48,Low,PER,Under Inspection,0,Manual,Incomplete,Pending,Prime Retail Imports,Cooperative,36,Delayed,Good,99.89,4.83,2025-02-26 19:37:00,2025-03-01 13:37:00,66
SHIP_103215,987.67,Medium,AVI,Pending,0,Manual,Missing,Overdue,ABC Pharma Ltd,Cooperative,33,Available,Good,35.84,8.05,2025-02-24 22:04:00,2025-02-27 18:04:00,68
SHIP_111737,1752.01,Medium,PER,Under Inspection,0,Manual,Missing,Overdue,Skyline Traders,Average,56,Available,Good,93.61,3.25,2025-02-28 06:06:00,2025-03-03 11:06:00,77
SHIP_119921,3988.12,High,PER,Hold,0,Automatic,Complete,Pending,Skyline Traders,Average,84,Not Available,Good,63.67,19.85,2025-02-27 19:11:00,2025-03-02 15:11:00,68
SHIP_107890,1630.26,Critical,EAT,Under Inspection,0,Automatic,Complete,Paid,AeroTech Solutions,Average,72,Delayed,Good,92.51,4.25,2025-02-26 00:15:00,2025-02-27 03:15:00,27
SHIP_119111,4240.65,High,GEN,Pending,0,Manual,Incomplete,Paid,FreshFoods Exports,Cooperative,21,Available,Good,60.92,14.71,2025-02-25 16:27:00,2025-02-27 01:27:00,33
SHIP_115344,1323.57,Medium,EAT,Hold,1,Automatic,Missing,Overdue,Global Electronics Pvt Ltd,Cooperative,74,Available,Good,35.43,18.05,2025-02-25 03:45:00,2025-03-01 02:45:00,95
SHIP_111955,1689.5,Critical,EAT,Hold,0,Manual,Missing,Paid,MedSupply International,Average,25,Available,Good,80.99,21.92,2025-02-25 17:46:00,2025-02-27 11:46:00,42
SHIP_103891,1384.72,High,VAL,Under Inspection,0,Automatic,Complete,Pending,FreshFoods Exports,Cooperative,49,Available,Needs Repacking,80.59,12.01,2025-02-28 02:24:00,2025-03-02 15:24:00,61
SHIP_117735,3330.29,Critical,DGR,Under Inspection,0,Manual,Missing,Pending,CargoLink Pvt Ltd,Average,42,Not Available,Good,85.38,3.77,2025-03-01 06:42:00,2025-03-04 05:42:00,71
SHIP_102460,2349.14,Medium,GEN,Hold,1,Automatic,Complete,Paid,Prime Retail Imports,Delayed Response,98,Available,Needs Repacking,29.62,14.81,2025-02-27 10:22:00,2025-03-02 07:22:00,69
SHIP_104341,2495.8,High,DGR,Hold,0,Manual,Incomplete,Pending,ABC Pharma Ltd,Cooperative,49,Available,Damaged,55.29,18.68,2025-02-28 02:42:00,2025-03-02 19:42:00,65
SHIP_117592,71.26,Critical,EAT,Cleared,0,Manual,Complete,Overdue,ABC Pharma Ltd,Cooperative,44,Available,Good,72.12,1.18,2025-02-23 13:48:00,2025-02-24 10:48:00,21
SHIP_113464,4708.1,Low,EAT,Hold,1,Manual,Complete,Pending,Prime Retail Imports,Average,43,Not Available,Damaged,49.58,11.01,2025-02-28 07:08:00,2025-03-04 16:08:00,105
SHIP_106124,53.3,Low,VAL,Hold,1,Manual,Complete,Paid,FreshFoods Exports,Cooperative,98,Available,Good,99.06,4.35,2025-02-23 14:34:00,2025-02-25 14:34:00,48
SHIP_101462,4187.15,Critical,PER,Under Inspection,0,Automatic,Missing,Overdue,Skyline Traders,Non-Compliant,69,Available,Good,81.5,21.06,2025-02-28 02:04:00,2025-03-02 18:04:00,64
SHIP_104016,1632.55,High,DGR,Hold,1,Manual,Complete,Overdue,Secure Freight Systems,Average,26,Available,Damaged,59.43,2.57,2025-02-25 01:04:00,2025-02-28 13:04:00,84
SHIP_115902,1636.07,Low,AVI,Pending,1,Automatic,Incomplete,Overdue,DHL Logistics,Average,46,Not Available,Good,71.13,12.99,2025-03-01 00:09:00,2025-03-04 14:09:00,86
SHIP_115359,466.99,High,EAT,Hold,0,Automatic,Missing,Overdue,Global Electronics Pvt Ltd,Delayed Response,34,Delayed,Good,48.49,20.92,2025-03-01 05:06:00,2025-03-04 07:06:00,74
SHIP_116630,3613.08,High,PER,Pending,1,Manual,Incomplete,Pending,ABC Pharma Ltd,Delayed Response,30,Delayed,Good,36.43,18.16,2025-02-28 04:38:00,2025-03-02 21:38:00,65
SHIP_118299,3787.25,Medium,VAL,Hold,1,Manual,Incomplete,Pending,Secure Freight Systems,Non-Compliant,67,Not Available,Needs Repacking,92.44,7.66,2025-03-01 09:40:00,2025-03-05 23:40:00,110
SHIP_119762,2903.44,Medium,GEN,Pending,1,Manual,Incomplete,Overdue,MedSupply International,Delayed Response,43,Available,Good,21.69,17.29,2025-02-28 21:11:00,2025-03-03 15:11:00,66
SHIP_112245,2067.76,Medium,GEN,Under Inspection,1,Automatic,Missing,Overdue,CargoLink Pvt Ltd,Cooperative,51,Available,Good,41.24,5.33,2025-02-28 14:11:00,2025-03-04 01:11:00,83
SHIP_116138,2651.77,Low,PER,Hold,0,Manual,Missing,Overdue,FreshFoods Exports,Average,96,Available,Good,53.85,0.53,2025-02-26 12:13:00,2025-03-02 09:13:00,93
SHIP_118920,676.47,Medium,EAT,Pending,0,Manual,Complete,Pending,Secure Freight Systems,Cooperative,76,Delayed,Good,40.38,22.3,2025-02-26 17:06:00,2025-02-28 11:06:00,42
SHIP_100828,226.13,Low,VAL,Cleared,0,Automatic,Complete,Pending,ABC Pharma Ltd,Average,97,Delayed,Good,26.91,19.18,2025-02-27 03:28:00,2025-02-28 15:28:00,36
SHIP_106965,4722.67,High,EAT,Under Inspection,0,Automatic,Incomplete,Paid,CargoLink Pvt Ltd,Average,37,Not Available,Damaged,46.05,1.09,2025-02-28 08:42:00,2025-03-03 06:42:00,70
SHIP_103421,4976.26,Medium,VAL,Under Inspection,0,Manual,Incomplete,Overdue,MedSupply International,Average,43,Available,Damaged,89.78,20.79,2025-02-28 21:15:00,2025-03-03 13:15:00,64
SHIP_110604,4880.59,Critical,EAT,Cleared,0,Automatic,Complete,Overdue,Global Electronics Pvt Ltd,Cooperative,43,Available,Good,60.81,4.69,2025-02-25 03:25:00,2025-02-26 03:25:00,24
SHIP_104224,1941.4,Critical,EAT,Under Inspection,0,Manual,Incomplete,Overdue,MedSupply International,Average,71,Not Available,Damaged,24.13,6.41,2025-02-28 06:08:00,2025-03-04 03:08:00,93
SHIP_100358,324.85,Medium,VAL,Pending,0,Automatic,Complete,Overdue,MedSupply International,Average,36,Not Available,Good,64.52,20.56,2025-02-26 08:55:00,2025-03-01 06:55:00,70
SHIP_112981,2532.05,Low,EAT,Pending,0,Manual,Incomplete,Overdue,FreshFoods Exports,Average,26,Available,Damaged,90.5,19.95,2025-02-28 06:22:00,2025-03-02 23:22:00,65
SHIP_109555,455.47,High,AVI,Pending,0,Automatic,Complete,Paid,ABC Pharma Ltd,Delayed Response,69,Available,Good,61.48,3.66,2025-02-28 02:33:00,2025-02-28 19:33:00,17
SHIP_114252,2368.53,Critical,PER,Pending,0,Automatic,Missing,Pending,Prime Retail Imports,Delayed Response,39,Available,Damaged,47.06,20.4,2025-02-27 14:38:00,2025-03-02 02:38:00,60
SHIP_114407,104.17,Low,EAT,Hold,0,Automatic,Complete,Paid,AeroTech Solutions,Delayed Response,92,Available,Good,23.08,4.1,2025-02-23 21:15:00,2025-02-25 14:15:00,41
SHIP_104595,1375.64,Critical,DGR,Hold,0,Automatic,Incomplete,Pending,FreshFoods Exports,Average,63,Available,Damaged,26.36,7.02,2025-02-27 15:50:00,2025-03-02 05:50:00,62
SHIP_113429,3367.64,Critical,VAL,Under Inspection,0,Manual,Incomplete,Overdue,Prime Retail Imports,Cooperative,95,Available,Good,65.1,11.36,2025-03-01 11:02:00,2025-03-03 13:02:00,50
SHIP_101210,4794.66,Medium,GEN,Pending,0,Automatic,Incomplete,Paid,CargoLink Pvt Ltd,Delayed Response,70,Available,Good,29.6,17.71,2025-02-26 17:11:00,2025-02-28 01:11:00,32
SHIP_100743,2922.13,Low,VAL,Hold,1,Automatic,Incomplete,Overdue,Global Electronics Pvt Ltd,Average,76,Available,Good,81.73,21.14,2025-03-01 12:13:00,2025-03-04 23:13:00,83
SHIP_108171,1735.95,Low,GEN,Pending,1,Automatic,Complete,Pending,ABC Pharma Ltd,Average,52,Not Available,Good,32.98,3.08,2025-02-28 22:50:00,2025-03-04 04:50:00,78
SHIP_101770,1796.39,Critical,EAT,Cleared,0,Automatic,Complete,Pending,DHL Logistics,Cooperative,56,Available,Good,96.07,6.61,2025-02-26 22:50:00,2025-02-27 10:50:00,12
SHIP_113814,3458.16,Critical,PER,Hold,0,Automatic,Missing,Overdue,DHL Logistics,Average,71,Available,Good,99.6,7.78,2025-02-27 09:15:00,2025-03-03 00:15:00,87
SHIP_100467,1158.43,Medium,DGR,Cleared,0,Automatic,Complete,Paid,MedSupply International,Average,41,Available,Good,92.42,11.83,2025-02-27 11:33:00,2025-02-27 18:33:00,7
SHIP_112526,107.96,Critical,GEN,Under Inspection,0,Automatic,Complete,Overdue,FreshFoods Exports,Average,32,Available,Good,74.32,20.98,2025-02-28 00:36:00,2025-03-01 11:36:00,35
SHIP_101381,1326.98,High,PER,Pending,0,Manual,Missing,Overdue,FreshFoods Exports,Delayed Response,25,Delayed,Good,76.42,12.9,2025-02-28 17:37:00,2025-03-03 13:37:00,68
SHIP_110741,2121.31,Low,PER,Hold,0,Manual,Missing,Paid,AeroTech Solutions,Delayed Response,89,Available,Good,65.67,14.91,2025-02-26 10:57:00,2025-03-01 04:57:00,66
SHIP_116979,3661.74,High,EAT,Pending,0,Manual,Incomplete,Paid,Prime Retail Imports,Average,94,Available,Damaged,38.79,19.43,2025-02-27 02:33:00,2025-02-28 16:33:00,38
SHIP_104781,1434.08,Critical,GEN,Under Inspection,1,Manual,Complete,Pending,Global Electronics Pvt Ltd,Average,37,Available,Damaged,86.57,6.66,2025-02-28 09:50:00,2025-03-02 22:50:00,61
SHIP_115209,127.5,Critical,VAL,Pending,1,Manual,Complete,Overdue,Global Electronics Pvt Ltd,Cooperative,43,Delayed,Good,85.54,14.53,2025-03-01 12:03:00,2025-03-04 06:03:00,66
SHIP_106884,2196.1,Medium,GEN,Hold,0,Manual,Incomplete,Overdue,Prime Retail Imports,Average,33,Available,Good,82.31,11.46,2025-03-01 20:46:00,2025-03-05 05:46:00,81
SHIP_115983,3248.33,High,DGR,Hold,0,Manual,Incomplete,Overdue,MedSupply International,Average,31,Available,Good,44.34,3.77,2025-03-01 13:40:00,2025-03-04 18:40:00,77
SHIP_110052,3834.79,High,AVI,Hold,0,Manual,Complete,Overdue,Skyline Traders,Delayed Response,38,Delayed,Good,83.52,13.33,2025-02-28 17:48:00,2025-03-04 01:48:00,80
SHIP_117414,4734.26,Critical,GEN,Pending,0,Manual,Missing,Paid,Global Electronics Pvt Ltd,Average,57,Delayed,Good,79.27,18.53,2025-02-28 22:09:00,2025-03-02 15:09:00,41
SHIP_107274,677.32,Medium,PER,Pending,1,Manual,Incomplete,Overdue,Global Electronics Pvt Ltd,Average,84,Available,Good,38.12,3.62,2025-02-28 12:10:00,2025-03-03 12:10:00,72
SHIP_113622,2866.63,High,PER,Hold,1,Automatic,Incomplete,Paid,Skyline Traders,Non-Compliant,84,Available,Good,65.58,18.47,2025-02-28 04:26:00,2025-03-02 06:26:00,50
SHIP_105535,1437.99,High,AVI,Hold,0,Automatic,Complete,Pending,DHL Logistics,Average,41,Available,Good,43.14,6.75,2025-02-28 05:21:00,2025-03-02 01:21:00,44
SHIP_101879,653.16,Low,GEN,Under Inspection,0,Manual,Incomplete,Paid,DHL Logistics,Cooperative,25,Delayed,Good,60.59,3.11,2025-03-01 01:47:00,2025-03-03 01:47:00,48
SHIP_112129,2989.75,Medium,PER,Hold,0,Manual,Complete,Overdue,CargoLink Pvt Ltd,Cooperative,74,Available,Good,96.4,13.68,2025-02-25 11:25:00,2025-02-28 10:25:00,71
SHIP_111186,4624.09,Low,PER,Pending,0,Manual,Incomplete,Paid,CargoLink Pvt Ltd,Average,38,Not Available,Good,73.71,15.27,2025-02-28 07:22:00,2025-03-02 11:22:00,52
SHIP_115526,906.39,Critical,EAT,Under Inspection,0,Manual,Missing,Paid,FreshFoods Exports,Delayed Response,63,Delayed,Damaged,92.93,6.1,2025-03-01 09:09:00,2025-03-03 22:09:00,61
SHIP_114551,2019.98,Low,PER,Pending,0,Automatic,Complete,Paid,ABC Pharma Ltd,Cooperative,77,Delayed,Damaged,59.89,20.17,2025-02-27 20:27:00,2025-03-01 17:27:00,45
SHIP_116864,1748.65,Medium,VAL,Hold,0,Manual,Missing,Overdue,ABC Pharma Ltd,Average,81,Available,Good,41.58,8.17,2025-02-27 12:41:00,2025-03-03 06:41:00,90
SHIP_117737,4899.23,Low,AVI,Pending,0,Automatic,Complete,Paid,ABC Pharma Ltd,Average,66,Available,Good,86.11,8.64,2025-02-28 04:30:00,2025-03-01 02:30:00,22
SHIP_110160,4931.63,Low,DGR,Hold,1,Manual,Missing,Paid,Global Electronics Pvt Ltd,Delayed Response,95,Not Available,Good,25.27,7.81,2025-03-01 08:54:00,2025-03-05 02:54:00,90
SHIP_101088,2025.75,Low,GEN,Under Inspection,0,Automatic,Complete,Overdue,DHL Logistics,Delayed Response,84,Available,Good,89.29,17.82,2025-02-28 02:05:00,2025-03-02 00:05:00,46
